id,name,followers,popularity,genres
3uBMhKEXqr2UtRlx7Jn9LL,Sunny Sweeney,76629,35,classic texas country;country dawn;texas country
1sX1MkGoDKuMzzhaALPFyZ,Jason Boland & The Stragglers,127649,40,classic texas country;outlaw country;red dirt;texas country
26C2AjqgMr5aDzj6Yp2ORz,Brent Cobb,152490,59,modern southern rock;new americana;roots americana
26opZSJcXshCmCwxgZQmBc,Whiskey Myers,879159,66,classic texas country;modern southern rock
6PjV05LlULv9XmFu7HeAia,Wheeler Walker Jr.,471918,58,outlaw country;redneck
3P33qFNGBVXl86yQYWspFj,Martina McBride,1370172,56,contemporary country;country;country dawn;country road
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,450480,51,country;country dawn;country road;kentucky roots
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,1128795,70,trop rock
1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,240554,50,children's music
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,466066,58,country;country road
4mxWe1mtYIYfP040G38yvS,Alan Jackson,2810955,73,country
3VStI6m5Ig9FAyUaa0lYAP,James Otto,98435,44,country road
0ZIwOAzDuGPspzK7yiTc4S,Little Feat,462215,54,blues rock;country rock;electric blues;folk;folk rock;jam band;mellow gold;roots rock;southern rock;swamp rock
3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,151028,49,classic country pop;country;country rock
6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,3299165,67,alternative metal;nu metal;post-grunge;rap metal
5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,317518,50,contemporary country;country pop;country road
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,1014990,60,contemporary country;country;country road;modern country rock
68abRTdO4meYReMWHvBYb0,Chris Lane,1010784,55,contemporary country;country;country road;modern country rock
2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,1427283,65,contemporary country;country;country road;outlaw country
60gmlHZmT16wiO9GiXKYK9,Chris Janson,371171,61,contemporary country;country;country road;modern country rock
1OV5mEATxtVma7fleFaUyl,Lori McKenna,64549,41,boston folk;ectofolk;folk;lilith;modern folk rock;new americana;new england americana
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,3116648,68,contemporary country;country;country road;modern country rock
4qivGtDBIkQFLCeduRpi24,Rhett Akins,229067,48,contemporary country;country;country road
4gQ8biCMcMrOuBdJx639Q0,Ray Wylie Hubbard,123689,44,classic texas country;outlaw country
1nivFfWu6oXBFDNyVfFU5x,The Cadillac Three,179561,51,modern country rock;modern southern rock
0QrowybipCKUDnq5y10PD2,Amos Lee,479788,58,acoustic pop;neo mellow;stomp and holler
4WlSvDKaq1PA2Nr7cCIPxX,Stephen Stills,302340,47,classic rock;country rock;folk;folk rock;mellow gold;singer-songwriter
5vngPClqofybhPERIqQMYd,George Strait,4445322,74,contemporary country;country;country road
6J3pUmw6KX1LqyLQkP0k9U,Booker T. Jones,20639,31,funk;instrumental soul
6YB0tbDGk01Q0P6wcHPjpC,Bob Weir,123889,39,jam band;southern rock
196lKsA13K3keVXMDFK66q,The Avett Brothers,994686,60,indie folk;new americana;north carolina indie;north carolina roots;progressive bluegrass;stomp and holler
0F6yRPhUj9fUzWn0z3ysyr,Shooter Jennings,189764,45,classic texas country;outlaw country
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,2568060,79,kentucky indie;kentucky roots;outlaw country
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,3856730,77,neo mellow
4QIJ2i8I6urte2scKgkVoY,Rodney Crowell,98871,47,classic texas country;country rock;folk;outlaw country;singer-songwriter
4qKpLkR911SUlnd4HAtF79,Nathaniel Rateliff,239127,55,indie folk;new americana;stomp and holler
09yvLritEUxHrzx5TlFvbl,Margo Price,135390,51,alternative country;folk;nashville americana;new americana;outlaw country
2sxmKe3CUrWnx7eoXMhOlW,Dwight Yoakam,682056,59,bakersfield sound;country;country rock
0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,211567,53,classic texas country;country rock;folk;outlaw country;roots rock;singer-songwriter
3BJX1nYizKvWpZTY5HOAr4,Charley Crockett,331638,63,new americana;southern americana
1ZN1c1qWEGZNX1pGeKCPpf,Billy Strings,425285,65,jam band;jamgrass;progressive bluegrass
6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,132741,52,acoustic blues;louisiana blues;swamp blues;swamp pop;swamp rock
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,2792985,73,dance pop;new wave pop;permanent wave;soft rock
5yUtOYdnxxWdcIoZM1dx68,Bluetech,64386,36,downtempo;psychill;psydub
3hbnUwHvxyFxeJ9veCzOE7,Mad Professor,69883,41,dub;reggae;roots reggae;uk dub
5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,377177,60,bluegrass;folk;progressive bluegrass
1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,790625,57,classic country pop;country;country rock;nashville sound
6lx6XS8umFqYRVbBErx9fE,Rosanne Cash,179765,48,classic country pop;country rock;folk;lilith;singer-songwriter
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,3599235,70,contemporary country;country;country dawn;country road
05FEKb23HHED5ZsWmKo8kz,Billy Joe Shaver,119151,41,classic texas country;outlaw country
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,919634,58,piano rock;rock-and-roll;rockabilly
0dYkMe3wK29DulSa0uR8Rq,Rickie Lee Jones,202037,44,folk;singer-songwriter
4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,92603,51,unknown
45lorWzrKLxfKlWpV7r9CN,Ben Harper,1016136,60,neo mellow;pastoral
319yZVtYM9MBGqmSQnMyY6,Carole King,1582514,62,brill building pop;classic rock;folk;folk rock;mellow gold;singer-songwriter;soft rock
2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,570798,54,new wave;new wave pop;permanent wave;power pop;singer-songwriter
5e4Dhzv426EvQe3aDb64jL,Shania Twain,3094311,72,canadian country;canadian pop;contemporary country;country;country dawn
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,2515990,72,classic oklahoma country;contemporary country;country;country road
375zxMmh2cSgUzFFnva0O7,Wynton Marsalis,231739,47,classical trumpet;contemporary post-bop;jazz;jazz trumpet;new orleans jazz;straight-ahead jazz
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,4497405,73,contemporary country;country;country road
7dNsHhGeGU5MV01r06O8gK,Patsy Cline,889679,61,country;nashville sound
6McXmoIhUTNwdyzXBLWAG2,Toots Hibbert,6385,28,reggae
60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,253600,51,alternative country;folk;heartland rock;outlaw country;roots rock;singer-songwriter
54tWKkrjv4bQgKrQrNlecm,Asleep At The Wheel,60057,40,classic texas country
7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,689676,56,country;country dawn;country road;outlaw country
7dOBabd5O4CvKrg4iriHTM,Kid Rock,2704139,68,nu metal
738OS3zrCO782uDiUN9pet,Lee Ann Womack,765798,55,contemporary country;country;country dawn;country road
1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,339859,51,blues;blues rock;electric blues;modern blues;modern blues rock
5Ws3s6lSP4Un8kQf8CrAta,Susan Tedeschi,193962,52,blues;blues rock;country rock;electric blues;modern blues;southern rock
5rX1EodZfwxmW4fQX2Caot,Jonny Lang,249661,47,blues;blues rock;electric blues;modern blues;modern blues rock;southern rock
6iDaoPZVgxrTkndDCisX8F,Keb' Mo',360910,49,acoustic blues;blues;country blues;electric blues;modern blues;piedmont blues
74ASZWbe4lXaubB36ztrGX,Bob Dylan,6565092,73,classic rock;country rock;folk;folk rock;rock;roots rock;singer-songwriter
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,1264115,62,lilith;new wave pop;singer-songwriter
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,2349167,67,classic rock;folk;folk rock;mellow gold;permanent wave;rock;singer-songwriter;soft rock
6uvq6FeVsmhOWfJHxVNeBL,Faron Young,104172,41,classic country pop;honky tonk;traditional country;western swing
3fq6r0bSIm4McymHKNMk4S,Hank Snow,95388,34,canadian country;canadian singer-songwriter;classic country pop;nashville sound;western swing
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,391029,56,adult standards;lounge;rockabilly
1RP2UpEaRzkF0Id3JigqD8,Roger Miller,273822,53,classic country pop;classic oklahoma country;nashville sound
2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,1367306,61,bakersfield sound;country;country rock;nashville sound;outlaw country
2OpqcUtj10HHvGG6h9VYC5,George Jones,1231403,61,classic country pop;country;country rock;honky tonk
4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,3055969,71,latin pop
1FClsNYBUoNFtGgzeG74dW,Hank Williams,998175,58,country;honky tonk;traditional country;yodeling
5sAg1HZePcFfhrs0G8A8OP,Ray Price,146166,42,honky tonk;nashville sound;traditional country
6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,270238,45,blues rock;country rock;folk;folk rock;mellow gold;outlaw country;piano rock;roots rock;singer-songwriter;southern rock;swamp rock
0DchahWJGQqrqr8PMM5zQD,Johnny Paycheck,390042,52,country;outlaw country
5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,934760,70,indie folk;pop folk;stomp and flutter;stomp and holler
6zlR5ttMfMNmwf2lecU9Cc,Sam Fender,906385,66,modern rock;north east england indie
2FXC3k01G6Gw61bmprjgqS,Hozier,7673788,86,irish singer-songwriter;modern rock;pop;pov: indie
70kkdajctXSbqSMJbQO424,Kacey Musgraves,1459078,77,classic texas country;country dawn
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,714328,64,alt z
1mrrvBvbrm28iYaPlJ9mG5,Alex Adair,41935,44,deep tropical house;house;tropical house;uk dance
320EPCSEezHt1rtbfwH6Ck,The Monkees,1215481,64,album rock;beatlesque;bubblegum pop;classic rock;folk rock;mellow gold;rock;rock-and-roll;singer-songwriter;soft rock;sunshine pop
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1392255,62,indietronica;metropopolis;neo-synthpop;shimmer pop
0asVlqTLu3TimnYVyY5Jxi,Tune-Yards,222288,40,art pop;experimental pop;indie rock;one-person band;shimmer pop
7wg1qvie3KqDNQbAkTdbX0,Louis The Child,478434,59,edm;electropop;indie poptimism;vapor soul
2xUsnfrcs3h2FzdRQvGmGM,Japanese Wallpaper,30041,34,australian indie;indie dream pop
1YRGQOk4Mk9EpM6nTJhXtK,Daedelus,77697,38,glitch hop;intelligent dance music;wonky
1MSxOmIt7uYgvPydd1tU8F,Photay,65859,37,indie jazz;wonky
6xS3zemJD9h94iueQvGqVk,Gold Panda,190268,36,chillwave;electronica;future garage;indietronica;microhouse;wonky
42RxcqYrDSRQRV5AHozxwu,Unicorn Kid,14094,17,balearic;chiptune;indietronica
0tCMgjr8y7UKNmE3B1Uwbl,The 2 Bears,43944,28,unknown
4EENT7N7rCBwrddM3s0vFS,Cut Copy,330186,46,alternative dance;australian dance;australian electropop;electronic rock;electronica;indietronica;neo-synthpop
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,1530976,62,alternative rock;chamber pop;indie rock;indietronica;modern rock;seattle indie;washington indie
0G4H2fBVHbe6grWwuPH0uo,Hunterz,188126,31,bhangra
5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,423602,64,reggae;reggae fusion
2ERWeFslDVHB4E9pSSw845,House of Shem,87962,47,nz reggae
69MEO1AADKg1IZrq2XLzo5,UB40,2374720,70,reggae fusion;uk reggae
6UBA15slIuadJ8h2lPRPos,Tech N9ne,2781391,69,detroit hip hop;kansas city hip hop;pop rap
5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,712359,57,reggae fusion
4j0qbafzqnGf4ARF8tY4VL,Common Kings,286310,57,reggae rock
6f0hUHWLOCxCSDQMtdVAS7,Shwayze,184395,54,indie pop rap
5bWUlnPx9OYKsLiUJrhCA1,Jon Z,6335720,70,reggaeton;trap latino;urbano latino
25Maank76ry2Tmbi2Ql1SF,The Interrupters,360139,55,punk;ska;ska punk;skate punk
6hrOM3yfx3SEtARzDWMikb,DENM,36942,52,reggae rock
1QfjByidqUrsRhcT3fpWTU,Lutan Fyah,183141,48,modern reggae;reggae;roots reggae
4zHX9zUUtxUw898g1GyihC,Kitten,35523,27,la indie;shimmer pop
4hwJwkgsufeilLXS1ZfJqq,The Unlikely Candidates,217929,48,fort worth indie;modern alternative rock;modern rock;pov: indie
4uiMn2g0pgTrhN096QJhbp,Borgeous,559046,54,dutch house;edm;electro house;pop dance;progressive electro house;progressive house
3bTAaMx9nf237AkBnGw3vL,Jeff Lynne,224757,42,beatlesque;glam rock
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,4082891,72,album rock;art rock;beatlesque;classic rock;glam rock;mellow gold;rock;soft rock;symphonic rock
2PC0CLpUsoEQPNIZKg2ZX0,MC Bin Laden,2689,48,unknown
6PBv8t9YTLggA9ZMwpeoqj,Joan As Police Woman,87967,39,brooklyn indie;chamber pop
5MbNzCW3qokGyoo9giHA3V,EARTHGANG,864543,62,atl hip hop;indie hip hop;psychedelic hip hop;rap;underground hip hop
4FtSnMlCVxCswABUmdhwpm,Carly Simon,1175645,62,classic rock;folk;folk rock;mellow gold;singer-songwriter;soft rock
7zHIrsSBL7A0gEJfzv1m7z,Benjamin Clementine,348068,44,art pop
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,7743811,84,colombian pop
2f9ZiYA2ic1r1voObUimdd,Grace Jones,335445,54,art pop
1U0sIzpRtDkvu1hXXzxh60,Kelela,373081,51,afrofuturism;alternative r&b;escape room;experimental r&b
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,1852503,63,classic rock;glam rock;permanent wave;rock;singer-songwriter
50nN8IFD4xA67fI4jYbLV4,Kano,340086,51,grime;uk hip hop
3Rsr4Z96O6U3lToOiV3zBh,Jamie T,408979,52,british alternative rock;british indie rock
4sSSkVtrCTzENCgm2vokiY,Roots Manuva,158357,49,trip hop;uk hip hop
5mMuiFhh7faS7qxnTLRA6u,Barrington Levy,283055,59,reggae;reggae fusion;roots reggae
0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,31269,39,london rap;uk alternative hip hop
2p1fiYHYiXz9qi0JJyxBzN,Skepta,1331685,72,birmingham grime;grime;instrumental grime;uk hip hop
4N8BwYTEC6XqykGvXXlmfv,George Benson,817275,65,jazz funk;jazz guitar;smooth jazz;soul jazz;yacht rock
5Dyfxq0ZrFjjeFBdSNxDbo,Yotto,173933,54,finnish edm;melodic house;progressive house
56MDhktp7hO6MqKCS9rSXT,Mad Cobra,90272,42,dancehall;old school dancehall;reggae fusion
5Tz4zMiRWqiQVAymWZz99a,Zebra Katz,67006,38,escape room;lgbtq+ hip hop;vogue
2WOMBqEsllg2ICn7D2L8ta,Jehnny Beth,25349,40,unknown
5Qi4Bb7a8C0a00NZcA77L0,D12,3119766,64,detroit hip hop;gangster rap;hip hop
13UXMns4uwUrEpIzY79Qgw,Daley,84820,40,unknown
4QZdOCb3UacKbQ1ybDFAKM,Valerie June,171265,45,black americana;folk;memphis americana;new americana
0PxzGnCYBpSuaI49OR94cA,Big Wild,274971,59,vapor soul
4BzCdhJTyTS3gumq9xmymb,ayokay,182033,48,electropop;indie electropop;indie pop rap;indie poptimism
4vO1cl2ndGrUPSl6IYTHs6,SAINT WKND,18377,38,deep tropical house
6xdRb2GypJ7DqnWAI2mHGn,MUNA,397382,58,alt z;indie pop;indie poptimism;la pop;metropopolis
4ZUg3IUvAPAl8coXQAxaXd,Lucas Nord,10098,42,progressive electro house
4uKBeavlzVz9wfbNT0RzOw,Sweekuh,1278,8,unknown
39vA9YljbnOApXKniLWBZv,Sylvan Esso,567665,55,art pop;chamber pop;etherpop;indie pop;indie rock;indietronica;shimmer pop
5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,573954,61,indie rock
1RYQrEayemDWfe8Ap0D5Og,Manchester Orchestra  Frightened Rabbit,1518,13,unknown
0rlKkLkpsCnJbZethGBfAk,Captain Cuts,15336,50,pop edm
3kVUvbeRdcrqQ3oHk5hPdx,GROUPLOVE,1190426,65,indie rock;la indie;modern alternative rock;modern rock;pov: indie
3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,422514,58,indie soul;irish hip hop
1Yfe3ONJlioHys7jwHdfVm,Lomepal,2053416,61,french hip hop;rap conscient
0eVyjRhzZKke2KFYTcDkeu,The Alchemist,708235,71,alternative hip hop;drumless hip hop;hip hop;instrumental hip hop;west coast rap
2c7W5Wrgn9aGrqtSFrHa1a,Jimi Charles Moody,10503,23,unknown
2D9eG3B30VlpA1uME35LeB,Tuka,24747,29,australian hip hop
6eXZu6O7nAUA5z6vLV8NKI,Little Simz,1057228,65,alternative r&b;escape room;trap queen
1Tp7C6LzxZe9Mix6rn4zbI,Wilderado,119625,53,indie folk;stomp and holler
6qtECqesbU29iftyeWmldK,Code Orange,212702,44,pennsylvania hardcore;pittsburgh metal;wrestling
3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,16839,46,unknown
1MhtYlJvUqfd2EgHSQTGK4,Jim James,126178,43,shiver pop
3XHO7cRUPCLOr6jwp8vsx5,alt-J,3296629,70,indie rock;indietronica;modern alternative rock;modern rock;rock
2rjcywjNOv7KNRGktTYLbR,Fatlip,29416,33,unknown
4lujUKeO6nQAJXpq37Epn7,Son Little,165532,49,soul
4Qk0lWGeXydDvfrDufDQ9p,Richie Havens,127985,40,american folk revival;folk;folk rock;singer-songwriter
0AepkoQhYvkjEzzwIcGxdV,Jacob Banks,541892,58,uk contemporary r&b
3MyFDtqB80WZvbtCZRsekM,Bakermat,440199,70,minimal tech house;tropical house
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,864424,59,art pop;indie rock;indie soul;indietronica;kiwi rock;neo-psychedelic;portland hip hop;psychedelic pop
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,4624274,73,cantautora mexicana;latin alternative;latin pop;mexican pop;rock en espanol;veracruz indie
3UNrI3SG1l2ezKikxQ2zuk,Edgar Winter,107490,32,blues rock;classic rock;country rock;electric blues
3pIGm1omCcHIb1juBNHspg,Cherry Glazerr,172283,49,bubblegrunge;indie punk;indie surf;la indie
35RvGPQ1OxbEZknWyiaAcs,Two Another,106284,53,indie soul
3DFoVPonoAAt4EZ1FEI8ue,Sir Sly,279602,47,indietronica;la indie;modern alternative rock;modern rock;shimmer pop
1HQGhla3VNj1dBmKTtVT2t,Ookay,233975,46,brostep;dubstep;edm;electro house;electronic trap
1bDWGdIC2hardyt55nlQgG,"Weird Al" Yankovic,904281,59,comedy rock;comic;parody
3htNAy3vYWWYV8RZFeyRMT,Slow Magic,125225,38,chillwave;gauze pop;vapor twitch
5oOhM2DFWab8XhSdQiITry,Tycho,690473,57,chillwave;downtempo;electronica;indietronica;intelligent dance music
1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies,1222915,55,psychedelic hip hop;underground hip hop
62vbsDRAq0qHdezaCOzB0T,Medasin,126500,53,future bass;vapor twitch
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,1453351,68,indie rock;indietronica;modern alternative rock;modern rock
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1672110,77,indie folk;stomp and holler
1MrEurzLcL8ugfP1PrUPWG,Billie Joe Armstrong,150629,44,unknown
51Blml2LZPmy7TTiAg47vQ,U2,12430174,77,irish rock;permanent wave;rock
7oPftvlwr6VrsViSDV7fJY,Green Day,15272543,82,modern rock;permanent wave;punk;rock
0IecGJbdBeYSOVtSPRehh5,Billy Preston,136877,48,funk;psychedelic soul;rock keyboard;soul
6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr,967345,48,classic rock;folk rock;rock drums
4x1nvY2FN8jxqAFA0DA02H,John Lennon,6118427,69,classic rock;rock
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,2714683,67,album rock;classic rock;folk rock;mellow gold;rock;singer-songwriter;soft rock
4Fgf6RvuWpiwDXSE7Vammx,George Martin,95538,64,beatlesque
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,28131332,85,british invasion;classic rock;merseybeat;psychedelic rock;rock
7EFB09NxZrMi9pGlOnuBpd,The Horrors,267036,41,alternative dance;deep gothic post-punk;essex indie;garage rock;grave wave;indie rock;indietronica;modern rock;neo-synthpop;new rave;noise pop;nu gaze;shoegaze
04HvbIwBccFmRie5ATX4ft,Yeasayer,213309,41,alternative dance;brooklyn indie;chamber pop;indie rock;neo-synthpop;shimmer pop
7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,828158,64,electronica;future garage;indie soul;indietronica
3iOvXCl6edW5Um0fXEBRXy,The xx,3776869,66,downtempo;dream pop;indietronica
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,6796513,77,baroque pop;modern rock;neo mellow;uk alternative pop
1zTAQ6zkGz2L2i6lfR30EX,The Presets,184684,47,alternative dance;australian dance;australian indie
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,5427838,77,modern rock;rock
3ShGiAyhxI6Rq3TknZ3gfk,Arkells,183566,50,canadian rock;hamilton on indie
100sLnojEpcadRx4edEBA6,Zella Day,442611,53,alt z;electropop;gauze pop;indie poptimism
1HCdPZB0ypEcpDo4T55sMi,Hanni El Khatib,84773,38,bay area indie;garage rock;garage rock revival;modern blues rock
4F61H4lx1js4wtWfb2Rfnt,Party Pupils,50847,46,pop edm
0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,892581,62,modern alternative rock
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,882324,59,indie rock;modern alternative rock;modern rock;piano rock;stomp and holler
0NnCgUxhtWt1yBtpDyvFQf,Black Sheep,233932,42,east coast hip hop;queens hip hop
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,21152566,83,alternative rock;funk metal;funk rock;permanent wave;rock
5rexG906fVLfq8H9m8J9P9,Alison Mosshart,19787,41,unknown
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,3813425,75,modern alternative rock;modern rock;pov: indie;punk blues;rock
0LsO2x5E0KNdMxkWh0EmE0,Kele,38944,35,unknown
26PnCYGyS31j6bvJjaK6J9,Dan Dakota,4303,31,dancefloor dnb
01K8GEMGGxtrQ4xjDmNLPs,Logistics,78638,45,drum and bass;liquid funk;uk dnb
0ZlH3VG6iAeC1KVzNz6rqW,Hugh Hardie,21727,36,liquid funk
6r54QO0889i9vqaeuruUSn,Keeno,58692,40,liquid funk
2NCEtX40i9lLNpTg2X5583,Metrik,131091,52,dancefloor dnb;drum and bass
3GEUIa3Z0Qlivy3EcJm5RX,Etherwood,75008,47,deep liquid;liquid funk
6oKeE1UH8FizqNPScqM1NE,Collin McLoughlin,21061,34,unknown
2Ltr0s15RyvsjqWzSmiSRs,Allday,95717,49,australian hip hop;australian trap
6gWsNpg9lhVbimwQ8bP5K1,YONAS,78435,36,indie pop rap
7A2x4Urpc4VKF1pb7qnNqD,John Splithoff,63697,44,nyc pop
7FU0xCgmSYQEiBeevUqQ4S,Yoke Lore,207674,59,nyc pop
7ixzNQXQ64I2ayrtyhlF7i,Transviolet,220357,41,alt z;indie poptimism;metropopolis
1phS1JS2iw6nGVSvBtFvZf,DSKO,683,1,indie poptimism
2weMnYqCmtNUrSLAJq5dD8,Savoir Adore,39902,41,brooklyn indie;metropopolis;shimmer pop
3pcGjcfEW3YD2Hfk6tDR5S,Ashworth,7377,40,deep tropical house;la pop
64NYWpxh4HgzMb1SwCCjMw,Before You Exit,161863,41,teen pop
2JSBQeazRlk0kVp2gelwbZ,Paperwhite,38772,28,indie poptimism;metropopolis;nyc pop
2pz4XteJaypL4bHRc9Lz93,Viigo,2592,22,vapor soul
2XyRpvWm2VvEzSk1TxJQsX,XYconstant,17205,38,deep groove house;house;uk dance
4Cjsh7anKDaMnQ3YHB1Xwq,Panama Wedding,51357,30,hopebeat;indie poptimism;indietronica;shimmer pop
422RLznpwUa5FsQgnTlgUH,Great Good Fine Ok,125757,46,hopebeat;indie poptimism;metropopolis;neo-synthpop;nyc pop
7MnzlETJZuQb3EcK8mugEQ,Earlly Mac,5716,32,unknown
7vMpNua6oKT52WWHNUJ1No,Jonn Hart,81631,37,pop r&b;slow game
7FSWGfmrePxoAVxt5uWs4D,GT,990,26,australian house
6eNOjuJSfKkAvbiGW90AkZ,Joachim Pastor,135663,52,deep euro house;french tech house;minimal melodic techno;new french touch
7lsnwlX6puQ7lcpSEpJbZE,Kilo Kish,162901,43,alternative r&b;escape room
59qo8jHDlC1i30HVjQQW3O,Axel Boman,63053,36,deep house;electronica;float house;future garage;microhouse;minimal tech house;swedish electronic;swedish house
0QnqZZKkxzvl9bnSJnoV8E,Blick Bassy,49219,46,afropop;mande pop;world
7aFTOGFDEqDtJUCziLVsVC,Nao,654596,54,alternative r&b;uk contemporary r&b
0r0KdmVS1Er3kaFnl1KPog,Kwabs,161939,50,gauze pop
6XZYAWJLL8UIbxAqjKj3cg,SOHN,278356,48,indietronica;shimmer pop
6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke,144582,45,instrumental hip hop;purple sound;scottish electronic;scottish hip hop;uk experimental electronic;wonky
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,1517412,72,alternative r&b;escape room;indie soul;lgbtq+ hip hop
1fUMEn4Yk7ZUloozE0fRLL,Jamie Woon,193320,43,british soul
07UJz804RJxqNvxFXC3h9H,Sam Gellaitry,146509,53,future bass;scottish electronic;vapor twitch
73A3bLnfnz5BoQjb4gNCga,BICEP,564638,62,ambient house;electronica
59MDSNIYoOY0WRYuodzJPD,Duskus,62542,53,future bass;vapor twitch
3MkIU5jhXTMK9pYQTRVI6p,DJ BORING,89038,42,lo-fi house
1np8xozf7ATJZDi9JX8Dx5,salute,73750,54,ukg revival
3jk39CGeaaSO3FPKNx1RUx,Syd,592811,64,alternative r&b;lgbtq+ hip hop
742YR9ZgF0tCO5juBfvPAU,Gwen McCrae,44261,45,post-disco;southern soul
3dkbV4qihUeMsqN4vBGg93,Al Green,2007791,65,classic soul;funk;memphis soul;quiet storm;soul;soul blues;southern soul
4VA3EAvncrTucjTmrvd4GE,LION BABE,212489,47,alternative r&b;indie soul
5l9wiTZVfqQTfMDOt0HtwC,Tiga,133018,48,alternative dance;canadian electronic;dance-punk;electroclash;electronica;filter house;minimal techno;new rave
4rbw4Z9Hjn6n9x5oYzZe7P,Loco Dice,178416,35,german techno;minimal techno;techno
5wZOrGWdg4hq7KIRMupJdI,Lone,100206,45,downtempo;future garage;intelligent dance music;lo-fi house;wonky
3q4qbeWVDpN7LcwU6db2a7,Klyne,51997,52,dutch r&b;indie soul
0evBopfnhhbHzmHebWTDx7,Jonas Rathsman,20366,31,swedish electronic;swedish techno
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,268778,63,big beat;classic house;deep house;disco house;filter house;house;speed garage;uk dance;vocal house
6YtlR8MLfO6azxwOKAvEi3,Pomo,41998,43,canadian electronic;nu disco;vapor twitch
0WAZJYudbUpl0EOjvdrnRG,Julio Bashmore,70010,35,bristol electronic;future garage;house
